row_id,base_model,variant_id,model,barrier_id,model_barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp
gemma3_generalist_38_b11,gemma3,gemma3_generalist,generalist,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,38,20260630_103532
gemma3_normative_38_b1,gemma3,gemma3_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,38,20260630_103532
gemma3_normative_38_b4,gemma3,gemma3_normative,normative,4,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,38,20260630_103532
gemma3_normative_38_b8,gemma3,gemma3_normative,normative,8,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,38,20260630_103532
gemma3_normative_38_b6,gemma3,gemma3_normative,normative,6,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,38,20260630_103532
gemma3_normative_38_b11,gemma3,gemma3_normative,normative,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,38,20260630_103532
gemma3_subject-matter_38_b1,gemma3,gemma3_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,38,20260630_103532
gemma3_subject-matter_38_b5,gemma3,gemma3_subject-matter,subject-matter,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,38,20260630_103532
gemma3_subject-matter_38_b6,gemma3,gemma3_subject-matter,subject-matter,6,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,38,20260630_103532
gemma3_subject-matter_38_b9,gemma3,gemma3_subject-matter,subject-matter,9,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,corrected_from_label,False,38,20260630_103532
gemma3_subject-matter_38_b11,gemma3,gemma3_subject-matter,subject-matter,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,38,20260630_103532
llama_generalist_38_b1,llama,llama_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,38,20260630_103532
llama_generalist_38_b3,llama,llama_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,38,20260630_103532
llama_generalist_38_b4,llama,llama_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,38,20260630_103532
llama_generalist_38_b5,llama,llama_generalist,generalist,5,4,lack of pilot projects,Lack of pilot projects,matched,corrected_from_label,False,38,20260630_103532
llama_generalist_38_b6,llama,llama_generalist,generalist,6,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,38,20260630_103532
llama_normative_38_b1,llama,llama_normative,normative,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,38,20260630_103532
llama_normative_38_b2,llama,llama_normative,normative,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,38,20260630_103532
llama_normative_38_b3,llama,llama_normative,normative,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,38,20260630_103532
llama_normative_38_b4,llama,llama_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,38,20260630_103532
llama_normative_38_b5,llama,llama_normative,normative,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,38,20260630_103532
llama_subject-matter_38_b1,llama,llama_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,38,20260630_103532
llama_subject-matter_38_b2,llama,llama_subject-matter,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,38,20260630_103532
llama_subject-matter_38_b3,llama,llama_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,38,20260630_103532
llama_subject-matter_38_b4,llama,llama_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,38,20260630_103532
llama_subject-matter_38_b5,llama,llama_subject-matter,subject-matter,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,38,20260630_103532
mistral_generalist_38_b1,mistral,mistral_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,38,20260630_103532
mistral_generalist_38_b4,mistral,mistral_generalist,generalist,4,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,38,20260630_103532
mistral_generalist_38_b3,mistral,mistral_generalist,generalist,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,38,20260630_103532
mistral_generalist_38_b7,mistral,mistral_generalist,generalist,7,4,incompatibility of DC systems components,Incompatibility of DC systems components,matched,corrected_from_label,False,38,20260630_103532
mistral_generalist_38_b5,mistral,mistral_generalist,generalist,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,38,20260630_103532
mistral_normative_38_b1,mistral,mistral_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,38,20260630_103532
mistral_normative_38_b2,mistral,mistral_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,38,20260630_103532
mistral_normative_38_b4,mistral,mistral_normative,normative,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,38,20260630_103532
mistral_normative_38_b5,mistral,mistral_normative,normative,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,38,20260630_103532
mistral_normative_38_b11,mistral,mistral_normative,normative,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,38,20260630_103532
mistral_subject-matter_38_b1,mistral,mistral_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,38,20260630_103532
mistral_subject-matter_38_b4,mistral,mistral_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,38,20260630_103532
mistral_subject-matter_38_b5,mistral,mistral_subject-matter,subject-matter,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,38,20260630_103532
mistral_subject-matter_38_b7,mistral,mistral_subject-matter,subject-matter,7,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,38,20260630_103532
mistral_subject-matter_38_b9,mistral,mistral_subject-matter,subject-matter,9,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,38,20260630_103532
phi4_generalist_39_b1,phi4,phi4_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260630_103843
phi4_generalist_39_b4,phi4,phi4_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,39,20260630_103843
phi4_generalist_39_b5,phi4,phi4_generalist,generalist,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,39,20260630_103843
phi4_generalist_39_b9,phi4,phi4_generalist,generalist,9,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,39,20260630_103843
phi4_generalist_39_b10,phi4,phi4_generalist,generalist,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,39,20260630_103843
phi4_normative_39_b1,phi4,phi4_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260630_103843
phi4_normative_39_b2,phi4,phi4_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,39,20260630_103843
phi4_normative_39_b4,phi4,phi4_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,39,20260630_103843
phi4_normative_39_b8,phi4,phi4_normative,normative,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,39,20260630_103843
