row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_NUM_HIGH_mistral_subject_matter_01_b2_20250815_014214,mistral,mistral_subject_matter,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b3_20250815_014214,mistral,mistral_subject_matter,subject_matter,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b4_20250815_014214,mistral,mistral_subject_matter,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b5_20250815_014214,mistral,mistral_subject_matter,subject_matter,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_01_b1_20250815_014214,mistral,mistral_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_01_b5_20250815_014214,mistral,mistral_subject_matter2,subject_matter2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_01_b7_20250815_014214,mistral,mistral_subject_matter2,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_01_b8_20250815_014214,mistral,mistral_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_01_b10_20250815_014214,mistral,mistral_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_01_b1_20250815_014214,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_01_b4_20250815_014214,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_01_b7_20250815_014214,gemma3,gemma3_generalist,generalist,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_01_b8_20250815_014214,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_01_b11_20250815_014214,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_01_b1_20250815_014214,gemma3,gemma3_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_01_b4_20250815_014214,gemma3,gemma3_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_01_b7_20250815_014214,gemma3,gemma3_generalist2,generalist2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_01_b8_20250815_014214,gemma3,gemma3_generalist2,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_01_b11_20250815_014214,gemma3,gemma3_generalist2,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_01_b1_20250815_014214,gemma3,gemma3_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_01_b4_20250815_014214,gemma3,gemma3_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_01_b7_20250815_014214,gemma3,gemma3_normative,normative,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_01_b8_20250815_014214,gemma3,gemma3_normative,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_01_b11_20250815_014214,gemma3,gemma3_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_01_b1_20250815_014214,gemma3,gemma3_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_01_b4_20250815_014214,gemma3,gemma3_normative2,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_01_b7_20250815_014214,gemma3,gemma3_normative2,normative2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_01_b8_20250815_014214,gemma3,gemma3_normative2,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_01_b11_20250815_014214,gemma3,gemma3_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_01_b1_20250815_014214,gemma3,gemma3_subject_matter,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_01_b2_20250815_014214,gemma3,gemma3_subject_matter,subject_matter,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_01_b3_20250815_014214,gemma3,gemma3_subject_matter,subject_matter,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_01_b4_20250815_014214,gemma3,gemma3_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_01_b5_20250815_014214,gemma3,gemma3_subject_matter,subject_matter,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_01_b1_20250815_014214,gemma3,gemma3_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_01_b4_20250815_014214,gemma3,gemma3_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_01_b7_20250815_014214,gemma3,gemma3_subject_matter2,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_01_b8_20250815_014214,gemma3,gemma3_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_01_b11_20250815_014214,gemma3,gemma3_subject_matter2,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_02_b1_20250815_014539,phi4,phi4_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_02_b4_20250815_014539,phi4,phi4_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_02_b6_20250815_014539,phi4,phi4_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_02_b8_20250815_014539,phi4,phi4_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_02_b10_20250815_014539,phi4,phi4_generalist,generalist,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_02_b1_20250815_014539,phi4,phi4_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_02_b2_20250815_014539,phi4,phi4_generalist2,generalist2,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_02_b3_20250815_014539,phi4,phi4_generalist2,generalist2,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_02_b4_20250815_014539,phi4,phi4_generalist2,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_02_b5_20250815_014539,phi4,phi4_generalist2,generalist2,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_02_b1_20250815_014539,phi4,phi4_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_02_b2_20250815_014539,phi4,phi4_normative,normative,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_02_b4_20250815_014539,phi4,phi4_normative,normative,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_02_b10_20250815_014539,phi4,phi4_normative,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_02_b11_20250815_014539,phi4,phi4_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_02_b1_20250815_014539,phi4,phi4_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_02_b2_20250815_014539,phi4,phi4_normative2,normative2,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_02_b4_20250815_014539,phi4,phi4_normative2,normative2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_02_b6_20250815_014539,phi4,phi4_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,2,20250815_014539,no,BIASED,BIAS_NUM_HIGH,high
