row_id,variant_id,base_model,model,barrier_id,official_label,condition,anchor_type,anchor_level,iteration
ANCHOR_NUM_LOW_mistral_subject-matter_00_b1_20260703_133415,mistral_subject-matter,mistral,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_mistral_subject-matter_00_b2_20260703_133415,mistral_subject-matter,mistral,subject-matter,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_mistral_subject-matter_00_b3_20260703_133415,mistral_subject-matter,mistral,subject-matter,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_mistral_subject-matter_00_b4_20260703_133415,mistral_subject-matter,mistral,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_mistral_subject-matter_00_b5_20260703_133415,mistral_subject-matter,mistral,subject-matter,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_generalist_00_b1_20260703_133415,gemma3_generalist,gemma3,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_generalist_00_b3_20260703_133415,gemma3_generalist,gemma3,generalist,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_generalist_00_b4_20260703_133415,gemma3_generalist,gemma3,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_generalist_00_b8_20260703_133415,gemma3_generalist,gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_generalist_00_b11_20260703_133415,gemma3_generalist,gemma3,generalist,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_normative_00_b1_20260703_133415,gemma3_normative,gemma3,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_normative_00_b4_20260703_133415,gemma3_normative,gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_normative_00_b8_20260703_133415,gemma3_normative,gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_normative_00_b9_20260703_133415,gemma3_normative,gemma3,normative,9,lack of enough trained personnel in DC systems,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_normative_00_b10_20260703_133415,gemma3_normative,gemma3,normative,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_subject-matter_00_b1_20260703_133415,gemma3_subject-matter,gemma3,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_subject-matter_00_b5_20260703_133415,gemma3_subject-matter,gemma3,subject-matter,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_subject-matter_00_b4_20260703_133415,gemma3_subject-matter,gemma3,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_subject-matter_00_b8_20260703_133415,gemma3_subject-matter,gemma3,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_gemma3_subject-matter_00_b10_20260703_133415,gemma3_subject-matter,gemma3,subject-matter,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,0
ANCHOR_NUM_LOW_phi4_generalist_01_b1_20260703_133621,phi4_generalist,phi4,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_generalist_01_b4_20260703_133621,phi4_generalist,phi4,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_generalist_01_b5_20260703_133621,phi4_generalist,phi4,generalist,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_generalist_01_b8_20260703_133621,phi4_generalist,phi4,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_generalist_01_b11_20260703_133621,phi4_generalist,phi4,generalist,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_normative_01_b1_20260703_133621,phi4_normative,phi4,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_normative_01_b4_20260703_133621,phi4_normative,phi4,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_normative_01_b5_20260703_133621,phi4_normative,phi4,normative,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_normative_01_b7_20260703_133621,phi4_normative,phi4,normative,7,incompatibility of DC systems components,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_normative_01_b10_20260703_133621,phi4_normative,phi4,normative,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_subject-matter_01_b1_20260703_133621,phi4_subject-matter,phi4,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_subject-matter_01_b4_20260703_133621,phi4_subject-matter,phi4,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_subject-matter_01_b5_20260703_133621,phi4_subject-matter,phi4,subject-matter,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_subject-matter_01_b10_20260703_133621,phi4_subject-matter,phi4,subject-matter,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_subject-matter_01_b11_20260703_133621,phi4_subject-matter,phi4,subject-matter,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_generalist_01_b1_20260703_133621,llama_generalist,llama,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_generalist_01_b2_20260703_133621,llama_generalist,llama,generalist,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_generalist_01_b3_20260703_133621,llama_generalist,llama,generalist,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_generalist_01_b4_20260703_133621,llama_generalist,llama,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_generalist_01_b5_20260703_133621,llama_generalist,llama,generalist,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_normative_01_b1_20260703_133621,llama_normative,llama,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_normative_01_b2_20260703_133621,llama_normative,llama,normative,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_normative_01_b4_20260703_133621,llama_normative,llama,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_normative_01_b5_20260703_133621,llama_normative,llama,normative,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_normative_01_b6_20260703_133621,llama_normative,llama,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_subject-matter_01_b1_20260703_133621,llama_subject-matter,llama,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_subject-matter_01_b3_20260703_133621,llama_subject-matter,llama,subject-matter,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_subject-matter_01_b4_20260703_133621,llama_subject-matter,llama,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_subject-matter_01_b7_20260703_133621,llama_subject-matter,llama,subject-matter,7,incompatibility of DC systems components,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_llama_subject-matter_01_b8_20260703_133621,llama_subject-matter,llama,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_generalist_01_b1_20260703_133621,mistral_generalist,mistral,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_generalist_01_b3_20260703_133621,mistral_generalist,mistral,generalist,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_generalist_01_b4_20260703_133621,mistral_generalist,mistral,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_generalist_01_b7_20260703_133621,mistral_generalist,mistral,generalist,7,incompatibility of DC systems components,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_generalist_01_b11_20260703_133621,mistral_generalist,mistral,generalist,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_normative_01_b1_20260703_133621,mistral_normative,mistral,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_normative_01_b2_20260703_133621,mistral_normative,mistral,normative,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_normative_01_b4_20260703_133621,mistral_normative,mistral,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_normative_01_b5_20260703_133621,mistral_normative,mistral,normative,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_normative_01_b9_20260703_133621,mistral_normative,mistral,normative,9,lack of enough trained personnel in DC systems,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_subject-matter_01_b1_20260703_133621,mistral_subject-matter,mistral,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_subject-matter_01_b2_20260703_133621,mistral_subject-matter,mistral,subject-matter,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_subject-matter_01_b3_20260703_133621,mistral_subject-matter,mistral,subject-matter,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_subject-matter_01_b4_20260703_133621,mistral_subject-matter,mistral,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_mistral_subject-matter_01_b5_20260703_133621,mistral_subject-matter,mistral,subject-matter,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_generalist_01_b1_20260703_133621,gemma3_generalist,gemma3,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_generalist_01_b3_20260703_133621,gemma3_generalist,gemma3,generalist,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_generalist_01_b4_20260703_133621,gemma3_generalist,gemma3,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_generalist_01_b8_20260703_133621,gemma3_generalist,gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_generalist_01_b11_20260703_133621,gemma3_generalist,gemma3,generalist,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_normative_01_b1_20260703_133621,gemma3_normative,gemma3,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_normative_01_b3_20260703_133621,gemma3_normative,gemma3,normative,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_normative_01_b4_20260703_133621,gemma3_normative,gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_normative_01_b8_20260703_133621,gemma3_normative,gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_normative_01_b10_20260703_133621,gemma3_normative,gemma3,normative,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_subject-matter_01_b1_20260703_133621,gemma3_subject-matter,gemma3,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_subject-matter_01_b4_20260703_133621,gemma3_subject-matter,gemma3,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_subject-matter_01_b8_20260703_133621,gemma3_subject-matter,gemma3,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_subject-matter_01_b10_20260703_133621,gemma3_subject-matter,gemma3,subject-matter,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_gemma3_subject-matter_01_b11_20260703_133621,gemma3_subject-matter,gemma3,subject-matter,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,1
ANCHOR_NUM_LOW_phi4_generalist_02_b1_20260703_134026,phi4_generalist,phi4,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_generalist_02_b4_20260703_134026,phi4_generalist,phi4,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_generalist_02_b5_20260703_134026,phi4_generalist,phi4,generalist,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_generalist_02_b8_20260703_134026,phi4_generalist,phi4,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_generalist_02_b10_20260703_134026,phi4_generalist,phi4,generalist,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_normative_02_b1_20260703_134026,phi4_normative,phi4,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_normative_02_b2_20260703_134026,phi4_normative,phi4,normative,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_normative_02_b4_20260703_134026,phi4_normative,phi4,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_normative_02_b5_20260703_134026,phi4_normative,phi4,normative,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_normative_02_b11_20260703_134026,phi4_normative,phi4,normative,11,high costs of DC solutions,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_subject-matter_02_b1_20260703_134026,phi4_subject-matter,phi4,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_subject-matter_02_b3_20260703_134026,phi4_subject-matter,phi4,subject-matter,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_subject-matter_02_b4_20260703_134026,phi4_subject-matter,phi4,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_subject-matter_02_b8_20260703_134026,phi4_subject-matter,phi4,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_phi4_subject-matter_02_b10_20260703_134026,phi4_subject-matter,phi4,subject-matter,10,uncertain regulatory roadmap,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_generalist_02_b1_20260703_134026,llama_generalist,llama,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_generalist_02_b2_20260703_134026,llama_generalist,llama,generalist,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_generalist_02_b3_20260703_134026,llama_generalist,llama,generalist,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_generalist_02_b4_20260703_134026,llama_generalist,llama,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_generalist_02_b5_20260703_134026,llama_generalist,llama,generalist,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_normative_02_b1_20260703_134026,llama_normative,llama,normative,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_normative_02_b2_20260703_134026,llama_normative,llama,normative,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_normative_02_b3_20260703_134026,llama_normative,llama,normative,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_normative_02_b4_20260703_134026,llama_normative,llama,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_normative_02_b5_20260703_134026,llama_normative,llama,normative,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_subject-matter_02_b1_20260703_134026,llama_subject-matter,llama,subject-matter,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_subject-matter_02_b2_20260703_134026,llama_subject-matter,llama,subject-matter,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_subject-matter_02_b3_20260703_134026,llama_subject-matter,llama,subject-matter,3,lack of use-cases in which DC is advantageous,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_subject-matter_02_b4_20260703_134026,llama_subject-matter,llama,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_llama_subject-matter_02_b5_20260703_134026,llama_subject-matter,llama,subject-matter,5,lack of pilot projects,anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_mistral_generalist_02_b1_20260703_134026,mistral_generalist,mistral,generalist,1,"power losses, quality and safety issues",anchor,ANCHOR_NUM_LOW,low,2
ANCHOR_NUM_LOW_mistral_generalist_02_b2_20260703_134026,mistral_generalist,mistral,generalist,2,reduced reliability in DC devices,anchor,ANCHOR_NUM_LOW,low,2
