row_id,variant_id,base_model,source,model,barrier_id,official_label,label,iteration
gemma3_subject-matter_40_b4,gemma3_subject-matter,gemma3,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
gemma3_subject-matter_40_b8,gemma3_subject-matter,gemma3,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,40.0
gemma3_subject-matter_40_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,40.0
llama_generalist_40_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,40.0
llama_generalist_40_b2,llama_generalist,llama,llm,generalist,2,reduced reliability in DC devices,,40.0
llama_generalist_40_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,40.0
llama_generalist_40_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
llama_generalist_40_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,40.0
llama_normative_40_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,40.0
llama_normative_40_b2,llama_normative,llama,llm,normative,2,reduced reliability in DC devices,,40.0
llama_normative_40_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,40.0
llama_normative_40_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
llama_normative_40_b5,llama_normative,llama,llm,normative,5,lack of pilot projects,,40.0
llama_subject-matter_40_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,40.0
llama_subject-matter_40_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,40.0
llama_subject-matter_40_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,40.0
llama_subject-matter_40_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
llama_subject-matter_40_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,40.0
mistral_generalist_40_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,40.0
mistral_generalist_40_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,40.0
mistral_generalist_40_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
mistral_generalist_40_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,40.0
mistral_generalist_40_b9,mistral_generalist,mistral,llm,generalist,9,lack of enough trained personnel in DC systems,,40.0
mistral_normative_40_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,40.0
mistral_normative_40_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
mistral_normative_40_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,40.0
mistral_normative_40_b7,mistral_normative,mistral,llm,normative,7,incompatibility of DC systems components,,40.0
mistral_normative_40_b10,mistral_normative,mistral,llm,normative,10,uncertain regulatory roadmap,,40.0
mistral_subject-matter_40_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,40.0
mistral_subject-matter_40_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,40.0
mistral_subject-matter_40_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
mistral_subject-matter_40_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,40.0
mistral_subject-matter_40_b9,mistral_subject-matter,mistral,llm,subject-matter,9,lack of enough trained personnel in DC systems,,40.0
phi4_generalist_41_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,41.0
phi4_generalist_41_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
phi4_generalist_41_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,41.0
phi4_generalist_41_b8,phi4_generalist,phi4,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,41.0
phi4_generalist_41_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,41.0
phi4_normative_41_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,41.0
phi4_normative_41_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
phi4_normative_41_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
phi4_normative_41_b9,phi4_normative,phi4,llm,normative,9,lack of enough trained personnel in DC systems,,41.0
phi4_normative_41_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,41.0
phi4_subject-matter_41_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,41.0
phi4_subject-matter_41_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
phi4_subject-matter_41_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,41.0
phi4_subject-matter_41_b9,phi4_subject-matter,phi4,llm,subject-matter,9,lack of enough trained personnel in DC systems,,41.0
phi4_subject-matter_41_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,41.0
gemma3_generalist_41_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,41.0
gemma3_generalist_41_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,41.0
gemma3_generalist_41_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
gemma3_generalist_41_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,41.0
gemma3_generalist_41_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,41.0
gemma3_normative_41_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,41.0
gemma3_normative_41_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
gemma3_normative_41_b6,gemma3_normative,gemma3,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
gemma3_normative_41_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,41.0
gemma3_normative_41_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,41.0
gemma3_subject-matter_41_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,41.0
gemma3_subject-matter_41_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,41.0
gemma3_subject-matter_41_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
gemma3_subject-matter_41_b4,gemma3_subject-matter,gemma3,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
gemma3_subject-matter_41_b11,gemma3_subject-matter,gemma3,llm,subject-matter,11,high costs of DC solutions,,41.0
llama_generalist_41_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,41.0
llama_generalist_41_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
llama_generalist_41_b7,llama_generalist,llama,llm,generalist,7,incompatibility of DC systems components,,41.0
llama_generalist_41_b6,llama_generalist,llama,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
llama_generalist_41_b11,llama_generalist,llama,llm,generalist,11,high costs of DC solutions,,41.0
llama_normative_41_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,41.0
llama_normative_41_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
llama_normative_41_b7,llama_normative,llama,llm,normative,7,incompatibility of DC systems components,,41.0
llama_normative_41_b6,llama_normative,llama,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
llama_normative_41_b9,llama_normative,llama,llm,normative,9,lack of enough trained personnel in DC systems,,41.0
llama_subject-matter_41_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,41.0
llama_subject-matter_41_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,41.0
llama_subject-matter_41_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
llama_subject-matter_41_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,41.0
llama_subject-matter_41_b6,llama_subject-matter,llama,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,41.0
mistral_generalist_41_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,41.0
mistral_generalist_41_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
mistral_generalist_41_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,41.0
mistral_generalist_41_b7,mistral_generalist,mistral,llm,generalist,7,incompatibility of DC systems components,,41.0
mistral_generalist_41_b11,mistral_generalist,mistral,llm,generalist,11,high costs of DC solutions,,41.0
mistral_normative_41_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,41.0
mistral_normative_41_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,41.0
mistral_normative_41_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,41.0
mistral_normative_41_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
mistral_normative_41_b11,mistral_normative,mistral,llm,normative,11,high costs of DC solutions,,41.0
mistral_subject-matter_41_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,41.0
mistral_subject-matter_41_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,41.0
mistral_subject-matter_41_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,41.0
mistral_subject-matter_41_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,41.0
mistral_subject-matter_41_b9,mistral_subject-matter,mistral,llm,subject-matter,9,lack of enough trained personnel in DC systems,,41.0
phi4_generalist_42_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,42.0
phi4_generalist_42_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,42.0
phi4_generalist_42_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,42.0
phi4_generalist_42_b8,phi4_generalist,phi4,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,42.0
phi4_generalist_42_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,42.0
phi4_normative_42_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,42.0
phi4_normative_42_b3,phi4_normative,phi4,llm,normative,3,lack of use-cases in which DC is advantageous,,42.0
phi4_normative_42_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,42.0
phi4_normative_42_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,42.0
phi4_normative_42_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,42.0
phi4_subject-matter_42_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,42.0
phi4_subject-matter_42_b2,phi4_subject-matter,phi4,llm,subject-matter,2,reduced reliability in DC devices,,42.0
phi4_subject-matter_42_b3,phi4_subject-matter,phi4,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,42.0
phi4_subject-matter_42_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,42.0
phi4_subject-matter_42_b9,phi4_subject-matter,phi4,llm,subject-matter,9,lack of enough trained personnel in DC systems,,42.0
gemma3_generalist_42_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,42.0
gemma3_generalist_42_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,42.0
gemma3_generalist_42_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,42.0
gemma3_generalist_42_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,42.0
gemma3_generalist_42_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,42.0
gemma3_normative_42_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,42.0
gemma3_normative_42_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,42.0
gemma3_normative_42_b6,gemma3_normative,gemma3,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,42.0
