row_id,source,base_model,variant_id,model,dc_solution,rating,label,condition,iteration,timestamp
phi4_normative2_05_20250623_164941,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,5.0,20250623_164941
phi4_normative2_06_20250623_165057,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,6.0,20250623_165057
phi4_normative2_07_20250623_165230,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,7.0,20250623_165230
phi4_normative2_08_20250623_165344,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,8.0,20250623_165344
phi4_normative2_09_20250623_165443,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,9.0,20250623_165443
phi4_normative2_10_20250623_165726,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,10.0,20250623_165726
phi4_normative2_11_20250623_170228,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,11.0,20250623_170228
phi4_normative2_12_20250623_170545,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,12.0,20250623_170545
phi4_normative2_13_20250623_170702,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,13.0,20250623_170702
phi4_normative2_14_20250623_170837,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,14.0,20250623_170837
phi4_normative2_15_20250623_171125,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,15.0,20250623_171125
phi4_normative2_16_20250623_171520,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,16.0,20250623_171520
phi4_normative2_17_20250623_171651,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,17.0,20250623_171651
phi4_normative2_18_20250623_171735,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,18.0,20250623_171735
phi4_normative2_19_20250623_171816,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,19.0,20250623_171816
phi4_normative2_20_20250623_171907,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,20.0,20250623_171907
phi4_normative2_21_20250623_172003,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,21.0,20250623_172003
phi4_normative2_22_20250623_172421,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,22.0,20250623_172421
phi4_normative2_23_20250623_172513,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,23.0,20250623_172513
phi4_normative2_24_20250623_172803,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,24.0,20250623_172803
phi4_normative2_25_20250623_172934,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,25.0,20250623_172934
phi4_normative2_26_20250623_173032,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,26.0,20250623_173032
phi4_normative2_27_20250623_173208,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,27.0,20250623_173208
phi4_normative2_28_20250623_173444,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,28.0,20250623_173444
phi4_normative2_29_20250623_173535,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,29.0,20250623_173535
phi4_normative2_30_20250623_173658,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,30.0,20250623_173658
phi4_normative2_31_20250623_173837,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,31.0,20250623_173837
phi4_normative2_32_20250623_174026,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,32.0,20250623_174026
phi4_normative2_33_20250623_175037,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,33.0,20250623_175037
phi4_normative2_34_20250623_175223,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,34.0,20250623_175223
phi4_normative2_35_20250623_175354,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,35.0,20250623_175354
phi4_normative2_36_20250623_175526,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,36.0,20250623_175526
phi4_normative2_37_20250623_175626,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,37.0,20250623_175626
phi4_normative2_38_20250623_175950,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,38.0,20250623_175950
phi4_normative2_39_20250623_180043,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,39.0,20250623_180043
phi4_normative2_40_20250623_180217,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,40.0,20250623_180217
phi4_normative2_41_20250623_180256,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,41.0,20250623_180256
phi4_normative2_42_20250623_180402,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,42.0,20250623_180402
phi4_normative2_43_20250623_180514,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,43.0,20250623_180514
phi4_normative2_44_20250623_180932,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,44.0,20250623_180932
phi4_normative2_45_20250623_181016,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,45.0,20250623_181016
phi4_normative2_46_20250623_181204,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,46.0,20250623_181204
phi4_normative2_47_20250623_181300,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,47.0,20250623_181300
phi4_normative2_48_20250623_181421,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,48.0,20250623_181421
phi4_normative2_49_20250623_181830,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,49.0,20250623_181830
phi4_subject_matter_00_20250623_141846,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,0.0,20250623_141846
phi4_subject_matter_01_20250623_142057,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,1.0,20250623_142057
phi4_subject_matter_02_20250623_142419,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,2.0,20250623_142419
phi4_subject_matter_03_20250623_142545,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,3.0,20250623_142545
phi4_subject_matter_04_20250623_142751,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,4.0,20250623_142751
phi4_subject_matter_05_20250623_143004,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,5.0,20250623_143004
phi4_subject_matter_06_20250623_143203,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,6.0,20250623_143203
phi4_subject_matter_07_20250623_143424,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,7.0,20250623_143424
phi4_subject_matter_08_20250623_143700,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,8.0,20250623_143700
phi4_subject_matter_09_20250623_144001,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,9.0,20250623_144001
phi4_subject_matter_10_20250623_144556,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,10.0,20250623_144556
phi4_subject_matter_11_20250623_144950,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,11.0,20250623_144950
phi4_subject_matter_12_20250623_145234,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,12.0,20250623_145234
phi4_subject_matter_13_20250623_145341,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,13.0,20250623_145341
phi4_subject_matter_14_20250623_145639,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,14.0,20250623_145639
phi4_subject_matter_15_20250623_145801,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,15.0,20250623_145801
phi4_subject_matter_16_20250623_145856,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,16.0,20250623_145856
phi4_subject_matter_17_20250623_150138,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,17.0,20250623_150138
phi4_subject_matter_18_20250623_151835,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,18.0,20250623_151835
phi4_subject_matter_19_20250623_152138,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,19.0,20250623_152138
phi4_subject_matter_20_20250623_153130,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,20.0,20250623_153130
phi4_subject_matter_21_20250623_153308,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,21.0,20250623_153308
phi4_subject_matter_22_20250623_153938,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,22.0,20250623_153938
phi4_subject_matter_23_20250623_154127,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,23.0,20250623_154127
phi4_subject_matter_24_20250623_154349,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,24.0,20250623_154349
phi4_subject_matter_25_20250623_154505,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,25.0,20250623_154505
phi4_subject_matter_26_20250623_154632,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,26.0,20250623_154632
phi4_subject_matter_27_20250623_154728,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,27.0,20250623_154728
phi4_subject_matter_28_20250623_154900,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,28.0,20250623_154900
phi4_subject_matter_29_20250623_155129,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,29.0,20250623_155129
phi4_subject_matter_30_20250623_155340,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,30.0,20250623_155340
phi4_subject_matter_31_20250623_155507,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,31.0,20250623_155507
phi4_subject_matter_32_20250623_160144,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,32.0,20250623_160144
phi4_subject_matter_33_20250623_160254,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,33.0,20250623_160254
phi4_subject_matter_34_20250623_160410,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,34.0,20250623_160410
phi4_subject_matter_35_20250623_160507,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,35.0,20250623_160507
phi4_subject_matter_36_20250623_160633,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,36.0,20250623_160633
phi4_subject_matter_37_20250623_160937,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,37.0,20250623_160937
phi4_subject_matter_38_20250623_161025,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,38.0,20250623_161025
phi4_subject_matter_39_20250623_161206,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,39.0,20250623_161206
phi4_subject_matter_40_20250623_161443,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,40.0,20250623_161443
phi4_subject_matter_41_20250623_161609,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,41.0,20250623_161609
phi4_subject_matter_42_20250623_161731,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,42.0,20250623_161731
phi4_subject_matter_43_20250623_162600,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,43.0,20250623_162600
phi4_subject_matter_44_20250623_162657,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,44.0,20250623_162657
phi4_subject_matter_45_20250623_163009,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,45.0,20250623_163009
phi4_subject_matter_46_20250623_163156,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,46.0,20250623_163156
phi4_subject_matter_47_20250623_163358,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,47.0,20250623_163358
phi4_subject_matter_48_20250623_163446,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,48.0,20250623_163446
phi4_subject_matter_49_20250623_163536,llm,phi4,phi4_subject_matter,subject_matter,DC connectors,4,Very important,ZEROSHOT,49.0,20250623_163536
phi4_subject_matter_00_20250624_170127,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,0.0,20250624_170127
phi4_subject_matter_01_20250624_170252,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,1.0,20250624_170252
phi4_subject_matter_02_20250624_170354,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,2.0,20250624_170354
phi4_subject_matter_03_20250624_170448,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,3.0,20250624_170448
phi4_subject_matter_04_20250624_170610,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,4.0,20250624_170610
phi4_subject_matter_05_20250624_170855,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,5.0,20250624_170855
phi4_subject_matter_06_20250624_171155,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,6.0,20250624_171155
phi4_subject_matter_07_20250624_171341,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,3,Important,ZEROSHOT,7.0,20250624_171341
phi4_subject_matter_08_20250624_180044,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,8.0,20250624_180044
phi4_subject_matter_09_20250624_180750,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,9.0,20250624_180750
phi4_subject_matter_10_20250624_181348,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,10.0,20250624_181348
phi4_subject_matter_11_20250624_181615,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,11.0,20250624_181615
phi4_subject_matter_12_20250624_181808,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,12.0,20250624_181808
phi4_subject_matter_13_20250624_181912,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,13.0,20250624_181912
phi4_subject_matter_14_20250624_182023,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,14.0,20250624_182023
phi4_subject_matter_15_20250624_182128,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,15.0,20250624_182128
phi4_subject_matter_16_20250624_182250,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,16.0,20250624_182250
phi4_subject_matter_17_20250624_182841,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,17.0,20250624_182841
phi4_subject_matter_18_20250624_183018,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,18.0,20250624_183018
phi4_subject_matter_19_20250624_183156,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,4,Very important,ZEROSHOT,19.0,20250624_183156
phi4_subject_matter_20_20250624_183358,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,3,Important,ZEROSHOT,20.0,20250624_183358
phi4_subject_matter_21_20250624_183609,llm,phi4,phi4_subject_matter,subject_matter,DC measurement device,3,Important,ZEROSHOT,21.0,20250624_183609
